5.230000000000000000e+02,5.230000000000000000e+02,5.260000000000000000e+02,5.240000000000000000e+02,5.300000000000000000e+02,5.250000000000000000e+02,5.190000000000000000e+02,5.180000000000000000e+02,5.210000000000000000e+02,5.280000000000000000e+02,5.190000000000000000e+02,5.280000000000000000e+02,5.270000000000000000e+02,5.180000000000000000e+02,5.260000000000000000e+02,5.210000000000000000e+02,5.170000000000000000e+02,5.260000000000000000e+02,5.230000000000000000e+02,5.330000000000000000e+02,5.190000000000000000e+02,5.190000000000000000e+02,5.220000000000000000e+02,5.240000000000000000e+02,5.140000000000000000e+02,5.220000000000000000e+02,5.260000000000000000e+02,5.220000000000000000e+02,5.280000000000000000e+02,5.250000000000000000e+02,5.160000000000000000e+02,5.160000000000000000e+02,5.230000000000000000e+02,5.240000000000000000e+02,5.280000000000000000e+02,5.210000000000000000e+02,5.280000000000000000e+02,5.280000000000000000e+02,5.240000000000000000e+02,5.270000000000000000e+02,5.260000000000000000e+02,5.250000000000000000e+02,5.260000000000000000e+02,5.230000000000000000e+02,5.210000000000000000e+02,5.230000000000000000e+02,5.230000000000000000e+02,5.230000000000000000e+02,5.310000000000000000e+02,5.270000000000000000e+02,5.310000000000000000e+02,5.280000000000000000e+02,5.250000000000000000e+02,5.280000000000000000e+02,5.270000000000000000e+02,5.210000000000000000e+02,5.210000000000000000e+02,5.230000000000000000e+02,5.200000000000000000e+02,5.250000000000000000e+02,5.230000000000000000e+02,5.300000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02
5.250000000000000000e+02,5.260000000000000000e+02,5.280000000000000000e+02,5.240000000000000000e+02,5.240000000000000000e+02,5.240000000000000000e+02,5.130000000000000000e+02,5.210000000000000000e+02,5.230000000000000000e+02,5.240000000000000000e+02,5.210000000000000000e+02,5.270000000000000000e+02,5.290000000000000000e+02,5.200000000000000000e+02,5.240000000000000000e+02,5.170000000000000000e+02,5.240000000000000000e+02,5.340000000000000000e+02,5.270000000000000000e+02,5.320000000000000000e+02,5.230000000000000000e+02,5.220000000000000000e+02,5.220000000000000000e+02,5.230000000000000000e+02,5.270000000000000000e+02,5.240000000000000000e+02,5.270000000000000000e+02,5.160000000000000000e+02,5.210000000000000000e+02,5.280000000000000000e+02,5.180000000000000000e+02,5.190000000000000000e+02,5.270000000000000000e+02,5.230000000000000000e+02,5.320000000000000000e+02,5.250000000000000000e+02,5.240000000000000000e+02,5.270000000000000000e+02,5.250000000000000000e+02,5.240000000000000000e+02,5.230000000000000000e+02,5.230000000000000000e+02,5.180000000000000000e+02,5.270000000000000000e+02,5.200000000000000000e+02,5.230000000000000000e+02,5.230000000000000000e+02,5.240000000000000000e+02,5.260000000000000000e+02,5.240000000000000000e+02,5.200000000000000000e+02,5.320000000000000000e+02,5.240000000000000000e+02,5.220000000000000000e+02,5.250000000000000000e+02,5.230000000000000000e+02,5.190000000000000000e+02,5.200000000000000000e+02,5.210000000000000000e+02,5.220000000000000000e+02,5.230000000000000000e+02,5.230000000000000000e+02,5.260000000000000000e+02,5.220000000000000000e+02
5.300000000000000000e+02,5.190000000000000000e+02,5.300000000000000000e+02,5.240000000000000000e+02,5.240000000000000000e+02,5.280000000000000000e+02,5.210000000000000000e+02,5.240000000000000000e+02,5.260000000000000000e+02,5.280000000000000000e+02,5.260000000000000000e+02,5.280000000000000000e+02,5.230000000000000000e+02,5.200000000000000000e+02,5.220000000000000000e+02,5.230000000000000000e+02,5.200000000000000000e+02,5.300000000000000000e+02,5.230000000000000000e+02,5.280000000000000000e+02,5.240000000000000000e+02,5.260000000000000000e+02,5.260000000000000000e+02,5.240000000000000000e+02,5.250000000000000000e+02,5.210000000000000000e+02,5.260000000000000000e+02,5.230000000000000000e+02,5.270000000000000000e+02,5.290000000000000000e+02,5.180000000000000000e+02,5.190000000000000000e+02,5.270000000000000000e+02,5.230000000000000000e+02,5.220000000000000000e+02,5.310000000000000000e+02,5.250000000000000000e+02,5.220000000000000000e+02,5.250000000000000000e+02,5.270000000000000000e+02,5.250000000000000000e+02,5.220000000000000000e+02,5.230000000000000000e+02,5.230000000000000000e+02,5.260000000000000000e+02,5.230000000000000000e+02,5.240000000000000000e+02,5.260000000000000000e+02,5.170000000000000000e+02,5.280000000000000000e+02,5.210000000000000000e+02,5.240000000000000000e+02,5.230000000000000000e+02,5.230000000000000000e+02,5.300000000000000000e+02,5.250000000000000000e+02,5.230000000000000000e+02,5.230000000000000000e+02,5.210000000000000000e+02,5.260000000000000000e+02,5.290000000000000000e+02,5.220000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02
5.210000000000000000e+02,5.230000000000000000e+02,5.260000000000000000e+02,5.260000000000000000e+02,5.240000000000000000e+02,5.200000000000000000e+02,5.200000000000000000e+02,5.210000000000000000e+02,5.250000000000000000e+02,5.260000000000000000e+02,5.180000000000000000e+02,5.280000000000000000e+02,5.290000000000000000e+02,5.270000000000000000e+02,5.250000000000000000e+02,5.200000000000000000e+02,5.250000000000000000e+02,5.290000000000000000e+02,5.230000000000000000e+02,5.270000000000000000e+02,5.180000000000000000e+02,5.240000000000000000e+02,5.260000000000000000e+02,5.240000000000000000e+02,5.190000000000000000e+02,5.250000000000000000e+02,5.260000000000000000e+02,5.220000000000000000e+02,5.250000000000000000e+02,5.350000000000000000e+02,5.180000000000000000e+02,5.220000000000000000e+02,5.270000000000000000e+02,5.280000000000000000e+02,5.300000000000000000e+02,5.340000000000000000e+02,5.250000000000000000e+02,5.230000000000000000e+02,5.240000000000000000e+02,5.220000000000000000e+02,5.220000000000000000e+02,5.190000000000000000e+02,5.220000000000000000e+02,5.210000000000000000e+02,5.260000000000000000e+02,5.220000000000000000e+02,5.280000000000000000e+02,5.220000000000000000e+02,5.300000000000000000e+02,5.260000000000000000e+02,5.240000000000000000e+02,5.290000000000000000e+02,5.300000000000000000e+02,5.240000000000000000e+02,5.310000000000000000e+02,5.240000000000000000e+02,5.250000000000000000e+02,5.220000000000000000e+02,5.200000000000000000e+02,5.260000000000000000e+02,5.210000000000000000e+02,5.180000000000000000e+02,5.230000000000000000e+02,5.250000000000000000e+02
5.230000000000000000e+02,5.250000000000000000e+02,5.230000000000000000e+02,5.240000000000000000e+02,5.240000000000000000e+02,5.270000000000000000e+02,5.220000000000000000e+02,5.210000000000000000e+02,5.230000000000000000e+02,5.210000000000000000e+02,5.180000000000000000e+02,5.230000000000000000e+02,5.320000000000000000e+02,5.140000000000000000e+02,5.200000000000000000e+02,5.200000000000000000e+02,5.220000000000000000e+02,5.250000000000000000e+02,5.220000000000000000e+02,5.270000000000000000e+02,5.220000000000000000e+02,5.180000000000000000e+02,5.260000000000000000e+02,5.230000000000000000e+02,5.290000000000000000e+02,5.210000000000000000e+02,5.250000000000000000e+02,5.260000000000000000e+02,5.200000000000000000e+02,5.270000000000000000e+02,5.160000000000000000e+02,5.170000000000000000e+02,5.290000000000000000e+02,5.240000000000000000e+02,5.230000000000000000e+02,5.350000000000000000e+02,5.180000000000000000e+02,5.210000000000000000e+02,5.240000000000000000e+02,5.240000000000000000e+02,5.190000000000000000e+02,5.270000000000000000e+02,5.200000000000000000e+02,5.280000000000000000e+02,5.200000000000000000e+02,5.210000000000000000e+02,5.260000000000000000e+02,5.240000000000000000e+02,5.240000000000000000e+02,5.230000000000000000e+02,5.250000000000000000e+02,5.300000000000000000e+02,5.260000000000000000e+02,5.250000000000000000e+02,5.230000000000000000e+02,5.250000000000000000e+02,5.240000000000000000e+02,5.250000000000000000e+02,5.210000000000000000e+02,5.270000000000000000e+02,5.260000000000000000e+02,5.200000000000000000e+02,5.240000000000000000e+02,5.290000000000000000e+02
5.250000000000000000e+02,5.200000000000000000e+02,5.240000000000000000e+02,5.250000000000000000e+02,5.300000000000000000e+02,5.230000000000000000e+02,5.220000000000000000e+02,5.220000000000000000e+02,5.270000000000000000e+02,5.260000000000000000e+02,5.210000000000000000e+02,5.230000000000000000e+02,5.270000000000000000e+02,5.190000000000000000e+02,5.240000000000000000e+02,5.210000000000000000e+02,5.250000000000000000e+02,5.330000000000000000e+02,5.200000000000000000e+02,5.300000000000000000e+02,5.220000000000000000e+02,5.240000000000000000e+02,5.220000000000000000e+02,5.250000000000000000e+02,5.220000000000000000e+02,5.230000000000000000e+02,5.310000000000000000e+02,5.250000000000000000e+02,5.280000000000000000e+02,5.330000000000000000e+02,5.210000000000000000e+02,5.180000000000000000e+02,5.260000000000000000e+02,5.260000000000000000e+02,5.280000000000000000e+02,5.280000000000000000e+02,5.290000000000000000e+02,5.270000000000000000e+02,5.260000000000000000e+02,5.270000000000000000e+02,5.240000000000000000e+02,5.270000000000000000e+02,5.260000000000000000e+02,5.200000000000000000e+02,5.140000000000000000e+02,5.240000000000000000e+02,5.230000000000000000e+02,5.260000000000000000e+02,5.240000000000000000e+02,5.250000000000000000e+02,5.270000000000000000e+02,5.260000000000000000e+02,5.250000000000000000e+02,5.260000000000000000e+02,5.300000000000000000e+02,5.240000000000000000e+02,5.250000000000000000e+02,5.220000000000000000e+02,5.230000000000000000e+02,5.230000000000000000e+02,5.250000000000000000e+02,5.230000000000000000e+02,5.220000000000000000e+02,5.220000000000000000e+02
5.290000000000000000e+02,5.270000000000000000e+02,5.260000000000000000e+02,5.200000000000000000e+02,5.290000000000000000e+02,5.270000000000000000e+02,5.170000000000000000e+02,5.180000000000000000e+02,5.290000000000000000e+02,5.210000000000000000e+02,5.230000000000000000e+02,5.290000000000000000e+02,5.250000000000000000e+02,5.190000000000000000e+02,5.260000000000000000e+02,5.220000000000000000e+02,5.190000000000000000e+02,5.280000000000000000e+02,5.220000000000000000e+02,5.250000000000000000e+02,5.220000000000000000e+02,5.260000000000000000e+02,5.250000000000000000e+02,5.260000000000000000e+02,5.250000000000000000e+02,5.230000000000000000e+02,5.310000000000000000e+02,5.200000000000000000e+02,5.230000000000000000e+02,5.310000000000000000e+02,5.200000000000000000e+02,5.210000000000000000e+02,5.240000000000000000e+02,5.220000000000000000e+02,5.280000000000000000e+02,5.270000000000000000e+02,5.260000000000000000e+02,5.240000000000000000e+02,5.210000000000000000e+02,5.260000000000000000e+02,5.250000000000000000e+02,5.220000000000000000e+02,5.150000000000000000e+02,5.200000000000000000e+02,5.190000000000000000e+02,5.230000000000000000e+02,5.270000000000000000e+02,5.200000000000000000e+02,5.190000000000000000e+02,5.260000000000000000e+02,5.250000000000000000e+02,5.240000000000000000e+02,5.260000000000000000e+02,5.260000000000000000e+02,5.320000000000000000e+02,5.210000000000000000e+02,5.230000000000000000e+02,5.220000000000000000e+02,5.240000000000000000e+02,5.280000000000000000e+02,5.230000000000000000e+02,5.210000000000000000e+02,5.270000000000000000e+02,5.220000000000000000e+02
5.270000000000000000e+02,5.230000000000000000e+02,5.270000000000000000e+02,5.260000000000000000e+02,5.260000000000000000e+02,5.230000000000000000e+02,5.170000000000000000e+02,5.240000000000000000e+02,5.220000000000000000e+02,5.270000000000000000e+02,5.200000000000000000e+02,5.180000000000000000e+02,5.210000000000000000e+02,5.210000000000000000e+02,5.250000000000000000e+02,5.180000000000000000e+02,5.190000000000000000e+02,5.240000000000000000e+02,5.190000000000000000e+02,5.260000000000000000e+02,5.180000000000000000e+02,5.240000000000000000e+02,5.210000000000000000e+02,5.240000000000000000e+02,5.240000000000000000e+02,5.260000000000000000e+02,5.280000000000000000e+02,5.220000000000000000e+02,5.250000000000000000e+02,5.240000000000000000e+02,5.210000000000000000e+02,5.190000000000000000e+02,5.280000000000000000e+02,5.180000000000000000e+02,5.210000000000000000e+02,5.260000000000000000e+02,5.240000000000000000e+02,5.250000000000000000e+02,5.260000000000000000e+02,5.250000000000000000e+02,5.210000000000000000e+02,5.240000000000000000e+02,5.220000000000000000e+02,5.230000000000000000e+02,5.190000000000000000e+02,5.240000000000000000e+02,5.240000000000000000e+02,5.200000000000000000e+02,5.270000000000000000e+02,5.300000000000000000e+02,5.280000000000000000e+02,5.280000000000000000e+02,5.290000000000000000e+02,5.220000000000000000e+02,5.300000000000000000e+02,5.230000000000000000e+02,5.230000000000000000e+02,5.240000000000000000e+02,5.260000000000000000e+02,5.260000000000000000e+02,5.190000000000000000e+02,5.200000000000000000e+02,5.280000000000000000e+02,5.260000000000000000e+02
5.260000000000000000e+02,5.250000000000000000e+02,5.310000000000000000e+02,5.270000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02,5.140000000000000000e+02,5.190000000000000000e+02,5.220000000000000000e+02,5.210000000000000000e+02,5.180000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02,5.230000000000000000e+02,5.230000000000000000e+02,5.240000000000000000e+02,5.270000000000000000e+02,5.240000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02,5.220000000000000000e+02,5.210000000000000000e+02,5.220000000000000000e+02,5.290000000000000000e+02,5.260000000000000000e+02,5.210000000000000000e+02,5.270000000000000000e+02,5.200000000000000000e+02,5.190000000000000000e+02,5.270000000000000000e+02,5.250000000000000000e+02,5.190000000000000000e+02,5.230000000000000000e+02,5.210000000000000000e+02,5.250000000000000000e+02,5.290000000000000000e+02,5.260000000000000000e+02,5.230000000000000000e+02,5.250000000000000000e+02,5.220000000000000000e+02,5.230000000000000000e+02,5.200000000000000000e+02,5.260000000000000000e+02,5.200000000000000000e+02,5.170000000000000000e+02,5.280000000000000000e+02,5.290000000000000000e+02,5.190000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02,5.260000000000000000e+02,5.280000000000000000e+02,5.360000000000000000e+02,5.300000000000000000e+02,5.270000000000000000e+02,5.170000000000000000e+02,5.210000000000000000e+02,5.170000000000000000e+02,5.280000000000000000e+02,5.230000000000000000e+02,5.260000000000000000e+02,5.170000000000000000e+02,5.230000000000000000e+02,5.250000000000000000e+02
5.210000000000000000e+02,5.230000000000000000e+02,5.290000000000000000e+02,5.240000000000000000e+02,5.300000000000000000e+02,5.300000000000000000e+02,5.150000000000000000e+02,5.140000000000000000e+02,5.260000000000000000e+02,5.250000000000000000e+02,5.140000000000000000e+02,5.270000000000000000e+02,5.280000000000000000e+02,5.190000000000000000e+02,5.340000000000000000e+02,5.250000000000000000e+02,5.210000000000000000e+02,5.240000000000000000e+02,5.240000000000000000e+02,5.280000000000000000e+02,5.180000000000000000e+02,5.220000000000000000e+02,5.190000000000000000e+02,5.180000000000000000e+02,5.230000000000000000e+02,5.170000000000000000e+02,5.240000000000000000e+02,5.240000000000000000e+02,5.230000000000000000e+02,5.300000000000000000e+02,5.180000000000000000e+02,5.180000000000000000e+02,5.260000000000000000e+02,5.170000000000000000e+02,5.300000000000000000e+02,5.270000000000000000e+02,5.250000000000000000e+02,5.220000000000000000e+02,5.220000000000000000e+02,5.180000000000000000e+02,5.220000000000000000e+02,5.180000000000000000e+02,5.190000000000000000e+02,5.190000000000000000e+02,5.200000000000000000e+02,5.260000000000000000e+02,5.200000000000000000e+02,5.200000000000000000e+02,5.190000000000000000e+02,5.250000000000000000e+02,5.260000000000000000e+02,5.270000000000000000e+02,5.270000000000000000e+02,5.250000000000000000e+02,5.240000000000000000e+02,5.210000000000000000e+02,5.210000000000000000e+02,5.250000000000000000e+02,5.260000000000000000e+02,5.230000000000000000e+02,5.220000000000000000e+02,5.180000000000000000e+02,5.230000000000000000e+02,5.200000000000000000e+02
